source,target,weight
expert,vaccinate,1
happen,watch,1
article,answer,1
big,law,1
policy,expensive,1
relationship,learn,1
full,pelvic,2
forget,breast,2
pay,Michelle,1
spread,lady,1
miss,vaccine,1
period,today,1
yesterday,bit,2
take,make,2
discuss,fact,1
scary,pregnant,1
study,share,1
blood_test,pap_smear,1
coverage,risk,1
vaxfax,let,1
herpes,rate,1
schedule,HPV,1
bitch,cancer,2
man,pregnant,1
thought,anal,1
HPV,evidence,3
Nigerian,everyday,1
prevent,forget,2
vaccination,oral_cancer,1
affect,symptom,1
sexual,pregnancy,1
fast,news,1
Republicans,Perry,1
government,line,1
world,cheap,1
clinic,leave,1
annual,back,1
about,give,2
brother,come,1
stop,need,2
jag,is,1
contract,get,1
slow,Africa,1
gay,immune,1
fail,finish,3
dog,kid,1
slow,room,1
HIV,ago,1
mum,woman,1
change,tell,1
disease,check,1
I,son,5
find,cause,2
vaccination,I,21
horrible,Gardasil_vaccine,1
ad,promote,1
cervical,think,1
need,check,2
affect,teenager,1
it,worth,8
I,effect,2
vaccinate,regular,1
effect,medical,1
treat,STD,1
ovarian,due,1
link,cost,1
help,stop,5
group,vaccination,2
sad,party,1
develop,have,2
can,move,5
lady,schedule,2
infect,come,1
viral,wat,1
STD,genital_wart,1
day,hurt,1
Gardasil,have,18
treatment,dental,1
Google,recent,1
throat_cancer,Human_Papillomavirus,4
vaccine,suffer,1
shoot,develop,1
uncomfortable,part,1
vaccinate,strain,1
Sophie,young,1
health,pregnancy,1
Perry,executive,9
positive,early,1
high,card,1
act,have,1
face,boy,1
give,oral,2
due,cervical_cancer,57
mom,Google,1
protect,ovarian,1
people,cancer,22
Pussy,head,1
ad,scary,1
virus,Rick,1
research,pap,1
deadly,prevent,1
infection,feel,1
symptom,common,1
month,screen,2
free,January,1
child,ad,1
real,quick,2
pap_smear,dick,4
speak,Sleep,1
I,wart,4
help,tomorrow,1
lead,ABC,1
decide,have,1
incidence,relate,2
extreme,vaccine,2
long,hate,1
girl,picture,1
commercial,worse,1
oral,cause,8
student,school,1
time,cure,1
key,anal,1
approve,Bachman,1
healthcare,importance,1
fuck,movie,1
ask,gay,1
receive,blood,1
Sophie,pass,1
post,line,1
arm,HPV_shot,10
care,HIV,1
people,mad,1
pap_smear,love,1
conservative,update,1
effort,give,1
care,health,2
vax,year,2
research,trial,1
have,regular,15
crazy,medical,1
change,major,1
reduce,cost,1
totally,tweet,1
girl,jag,1
pap_smear,week,8
myth,it,2
need,government,2
receive,follow,1
trend,news,1
Sleep,I,2
yall,fuck,4
medical,FDA,1
cancer,refuse,2
Friday,cervical_cancer,2
sadly,Yvette_Wilson,1
virus,head,3
vote,tomorrow,1
clear,vax,1
uptake,prevent,1
drug,infertility,1
high,contract,1
preventable,type,2
want,cool,1
son,need,2
boy,make,2
live,can,1
HPV,stop,3
scientist,explain,1
buy,political,1
infection,information,1
cervical_cancer,prostate,5
clinic,show,1
dat,free,1
regular,can,5
recently,add,1
commercial,can,1
adverse,get,1
check,appointment,1
life,thought,1
warts,silent,1
claim,need,1
fact,ten,1
January,break,2
need,contract,2
STD,status,1
learn,top,1
treatment,vaccination,1
today,go,1
executive,current,1
Twitter,phone,1
forget,awareness,1
world,can,1
CNN,link,1
throat,NHS,1
conservative,sexual,1
follow,picture,1
mean,virgin,1
people,flu_shot,1
finish,girl,2
take,time,6
video,explain,1
share,2012,1
final,jab,7
give,woman,17
ad,urge,1
cousin,battle,2
vaccine,penile,1
place,put,1
intercourse,virgin,1
Cervarix,safe,1
status,strong,1
food,thought,2
vagina,remove,1
rush,claim,1
party,man,1
have,call,4
like,boy,2
half,male,1
MT,man,2
death,multiple,1
delay,visit,1
disease,immunization,1
it,ass,5
candidate,read,1
virus,prostate,1
January,key,1
show,annual,1
free,college,2
diagnosis,risk,1
surprise,cervical_cancer,1
daily,support,1
need,link,1
campaign,joke,1
matter,remember,1
warts,lot,1
seizure,treat,1
story,tomorrow,1
past,cancer,1
vaccination,conservative,1
sign,need,1
fun,pap_smear,1
suggest,recommend,1
share,woman,1
Gardasil,reach,1
link,grow,1
raise,stuff,1
HPV,lung,3
screen,rate,7
free,message,1
hate,Gardasil,14
vaccination,Bill,2
claim,Sleep,1
ObamaCare,party,1
HIV,health,2
USA,man,1
woman,discuss,1
vaccine,tomorrow,3
promise,can,2
free,term,1
approve,2006,1
boy,sore,1
real,survivor,1
half,die,1
monther,responsible,1
date,HPV,3
forget,part,1
recent,breast,1
Internet,come,1
dick,shit,1
study,disease,1
update,Bachmann,1
drop,Pussy,1
yall,pap_smear,8
room,friend,1
Human_Papillomavirus,virus,8
poor,vaccination,4
Google,cancer,1
report,lady,1
man,suggest,1
forget,mention,1
dat,throat,1
target,strain,1
low,ready,1
researcher,carry,1
walk,ago,1
disease,Gardasil_vaccine,3
response,year,1
age,full,1
Merck,world,1
develop,Prevention,1
clean,man,1
I,due,16
tv,insurance,1
medical,hospital,2
think,year,3
test,education,2
get,super,2
it,scary,4
good,jab,1
GSK,HPV,1
take,sexually_active,1
January,start,1
Japan,controversial,1
family,age,1
world,make,1
line,receive,1
risk,promote,1
Gardasil,man,6
HPV,smoke,17
die,response,16
ethic,concern,1
give,hope,2
tonight,people,1
come,call,1
birth_control,clean,1
petition,target,1
lot,shit,1
health,young,1
issue,boy,1
today,short,1
cancer,address,1
scary,half,1
healthy,study,1
reduce,hard,1
guideline,STD,1
life,affect,1
Catholic,support,1
mention,cervical,1
age,rare,1
rise,neck,2
remember,American,1
life,hospital,1
I,group,2
get,controversial,1
health,effective,2
absolutely,awful,1
campaign,Nigeria,1
sexual,male,1
bring,smear,1
because,come,1
information,lack,1
reach,mine,1
sex,oral,9
post,correct,1
hair,symptom,1
awareness,detect,1
case,feel,1
warts,come,2
HPV,rise,5
Paul,good,1
survivor,vagina,1
expert,tool,1
symptom,low,1
girl,make,4
uninsure,like,1
real,girl,1
list,page,1
HPV_vaccine,anal_cancer,3
scientist,reveal,1
ad,believe,1
CDCSTD,test,1
arm,lot,1
case,decline,1
annual,number,1
disease,dental,1
service,ad,1
today,fall,1
drug,work,3
think,agree,3
vote,recommend,1
treat,clinic,1
student,wear,1
write,have,1
story,teenage,1
ill,screen,1
past,year,1
study,kind,1
class,about,1
thousand,man,1
include,receive,1
Obama,class,1
bad,I,37
news,single,1
have,early_detection,2
matter,controversy,1
news,cell,1
myth,girl,1
aunt,she,3
parental,I,1
expert,survivor,1
high,2012,1
pap_smear,can,26
ago,survive,1
live,Rick,1
throw,let,1
panel,pap,1
kid,hospital,1
give,perform,1
share,low,1
movie,fuck,1
monther,cancer,2
wrong,puss,1
practice,human,1
nigga,monther,1
service,human,1
hate,dead,1
think,cover,2
symptom,Cervix,2
annually,high,1
woman,base,1
update,regular,1
school,teacher,1
budget,battle,2
blood,need,1
choice,mail,1
regular,hit,1
HPV_vaccine,change,6
cervical_cancer,service,1
think,man,4
cancer,suggest,1
it,color,1
yesterday,daughter,1
ad,Rick,1
cool,effect,1
contagious,herpes,1
detection,vaccination,1
blame,brother,1
argue,it,1
experience,pain,1
prove,Bachman,1
cause,dat,3
virgin,risk,2
fall,fast,1
cervical_cancer,mistake,2
call,vinegar,1
encourage,idea,1
can,provide,1
scientist,ovarian,1
medical,wit,1
end,blog,1
aware,risk,1
arm,type,1
Douglas,admit,1
morning,sad,1
immunize,cervical,1
give,girlfriend,2
girl,lie,1
regular,detect,2
tell,read,2
smear,tweet,1
apparently,give,2
check,blog,1
worry,public,1
breast,hospital,1
include,experience,1
class,gross,1
skin,infection,3
vaccine,Guess,1
have,anal,3
she,good,2
blow,HPV,1
link,vaccine,3
scary,world,1
pap_smear,cervical_screen,1
low,normal,1
act,Obama,2
party,event,1
education,HIV,1
end,cancerous,1
moment,I,1
need,today,2
wit,cunnilingus,1
save,anal,1
health,proof,1
name,pap,1
have,teenager,2
pap,Monday,1
offer,adult,1
approve,test,1
adverse,HPV_vaccine,1
week,nervous,2
website,people,1
learn,today,3
school,religious,1
sexual,drop,1
ago,primary,1
cervical,warts,1
screen,learn,1
can,vaginal,3
book,schedule,1
Gardasil,problem,5
freak,HPV,3
thought,pap,1
hurt,like,93
Pharma,woman,1
HPV,sick,10
about,people,1
sex,year,3
I,strong,2
type,early,2
she,buy,1
vaccination,pap_smear,1
swear,kill,1
carry,papillomavirus,1
father,American,1
positive,HPV_test,3
medicine,receive,1
Coochie,hurt,1
focus,inform,1
HPV,focus,1
receive,FDA,1
bit,gynecologist,1
benefit,vaccinate,1
can,viral,1
lady,Douglas,1
man,single,2
misinformation,reason,1
respond,something,1
child,sex,11
relate,Human_Papillomavirus,1
meet,person,1
viral,like,1
lady,raise,1
halt,HPV,2
get,daughter,6
school,believe,2
fund,immunization,1
avoid,deadly,3
Cervix,disease,1
truth,man,1
correct,answer,1
Gardasil_vaccine,thingy,2
tetanus,jab,1
cause,common,9
incidence,oral_cancer,1
bear,birth,1
cervical_cancer,anal,1
illness,drop,1
term,knowledge,1
read,Bill,2
throat_cancer,website,1
CDC,death,2
awkward,girl,3
risk,half,1
viral,current,1
survive,treatment,1
vaccine,strain,1
talk,story,2
die,tumor,10
offer,name,1
turn,gay,1
Perry,Republicans,1
education,power,1
cervical,scare,1
Cervarix,ad,1
old,young,7
get,penis,4
retard,she,1
regular,smear,2
claim,tweet,1
cigarette,cancer_risk,1
young,finish,2
medical,system,2
power,governor,1
support,boy,1
immune,Gardasil,1
government,pay,3
report,kill,3
apparently,throat_cancer,2
dangerous,people,1
past,HPV_vaccine,12
infection,important,1
age,sexually_transmitted,1
cancer,ouch,1
prevent,vaccination,3
ad,campaign,3
old,sister,5
Gardasil,shoot,14
can,mouth,23
blood_test,HPV_shot,1
AIDS,hepatitis,3
chance,public,1
question,circumcision,12
pro,like,1
african,annually,1
sign,smear,4
program,ill,1
vagina,I,5
access,data,1
correct,know,1
home,spot,1
have,stop,4
cervical_cancer,high,25
life,smoke,1
speech,HPV,8
wife,girlfriend,2
rate,case,1
warts,show,1
sexual,high,2
doctor,just,1
want,relationship,2
research,patient,1
recent,show,4
dude,AIDS,1
she,want,12
star,Jade,1
mean,HPV,21
Catholic,decision,2
Gardasil,hear,1
current,media,1
appointment,round,3
sister,cervical_cancer,20
trust,date,1
candidate,Rick,1
need,STI,1
visit,home,1
Perry,require,1
risk,warn,1
issue,Catholic,1
vaccination,day,1
take,long,7
cancer,sister,1
check,price,1
nigga,round,4
sell,girl,2
commercial,fire,1
study,dose,3
head,night,1
access,cheap,1
abnormal,result,1
Twitter,crap,1
Bill,governor,1
priority,HPV,1
article,full,1
YellowUmbOrg,January,1
virgin,pray,1
service,STD,1
cancer,vax,4
sexually_transmitted,can,2
exist,disease,1
girl,morning,2
till,breast,1
kind,vaginal,1
abnormal,cell,3
friend,series,1
pain,jab,2
Japan,give,1
female,sexually_active,1
smart,get,2
learn,mandate,1
population,small,1
protect,common,7
trial,neck_cancer,1
Gardasil,neck,1
receive,blame,1
man,british_girl,1
start,day,2
get,rare,1
papillomavirus,tie,1
parenthood,spend,1
screen,take,1
Perry,claim,1
start,pay,1
jab,protection,1
news,people,3
gay,increase,1
help,I,9
it,money,3
community,vax,1
remember,need,2
star,cervical,1
affect,african,8
realize,Monday,1
tell,chick,1
cervical_cancer,faith,1
infect,partner,2
gay,chick,1
effort,fight,2
week,condition,1
detection,indian,1
arm,painful,1
drug,doctor,1
teenager,case,2
stupid,arm,2
vaccination,blog,1
family,look,1
blog,guideline,1
raise,mum,1
have,car,1
your,test,1
risk,HPV,73
it,pregnant,4
gyn,choose,1
Jade_Goody,news,1
woman,dose,2
health,book,1
irresponsible,circumcision,1
people,minute,1
news,daughter,1
single,patient,1
HPV,die,10
trust,cervical_cancer,3
tell,partner,2
nasty,ass,17
treatment,way,1
thing,term,1
week,sign,2
disease,head,1
woman,indian,1
cancer,fast,1
tweet,put,1
head,key,1
close,can,2
risky,vaccinate,1
day,find,2
killer,prevent,1
idea,disease,1
high,vaginal,1
scared,back,1
protection,pass,1
care,afford,1
papilloma,cancer,1
misinformation,HPV_vaccine,2
Jade,experience,1
cancer,Michael_Douglas,1
carry,woman,3
video,check,1
pap_smear,understand,1
contact,need,1
week,stop,1
pap_smear,something,14
find,lot,1
STD,news,1
rise,side,1
teenage,anal,1
beat,killer,1
clear,support,1
wear,know,1
data,show,3
get,fun,1
receive,pap,1
way,bitch,1
take,penis,1
Perry,cause,1
make,dude,1
effort,beat,1
freak,vaccination,1
article,doctor,3
medical,avoid,2
teenager,Sophie_Jones,1
study,promote,2
because,remember,1
know,news,3
HPV_vaccine,vaccinate,6
screen,happen,1
January,child,1
HIV,disease,3
care,community,1
decline,vaccinate,1
letter,I,8
post,sign,1
remember,warn,1
ad,cancer,1
order,husband,1
home,UK,1
PlannedParenthood,HPV,1
Douglas,male,1
decision,require,1
contract,painful,1
HPV,whore,1
give,screen,1
program,vaccination,1
rise,show,1
diagnosis,late,1
yesterday,problem,1
today,give,2
understand,pap,1
recommendation,old,1
girl,healthy,1
adverse,death,2
needle,arm,8
papillomavirus,can,1
FDA,public,1
sign,letter,1
inject,advice,1
tell,Perry,1
it,raise_awareness,5
poor,pap_smear,6
mean,pretty,1
get,move,2
bring,dick,1
minute,provide,1
CDC,male,1
HPV,student,1
sex,promiscuity,1
woman,I,32
about,class,1
Goody,illness,1
faint,teenage,1
chicken,hepatitis,1
sexually_transmitted,girl,1
preventable,common,1
get,hell,5
research,news,2
stop,oral_cancer,1
think,mine,1
sex,vaginal,1
effect,drug,1
call,follow,1
risk,link,1
get,crap,3
problem,health,1
treatment,cause,2
make,cause,1
important,article,2
coverage,article,1
Romney,tax,1
look,scientific,1
health,hey,1
low,virus,1
place,rest,1
believe,defend,1
arm,hurt,18
give,bad,4
sign,young,2
month,birth_control,1
clinic,period,1
protection,cervical,1
pap,because,1
work,regular,1
week,vaccine,1
save,test,1
need,video,1
condom,transmission,4
message,friend,1
letter,need,1
ABC,hit,1
commercial,buy,1
change,name,2
protect,know,1
heart,pain,1
drug,Cervarix,1
today,CDC,1
have,pregnancy,2
continue,let,1
UK,relate,1
news,ban,1
girl,tv,2
oral_cancer,incidence,1
can,cut,4
dirty,sex,4
DNA,positive,1
know,work,1
mammogram,get,1
read,share,2
let,pap,1
information,patient,1
get,find,8
positive,person,1
want,screen,1
sexual,base,1
do,vaccine,4
HPV,laugh,2
responsible,child,1
past,Merck,1
team,detection,1
injection,leave,2
young,complete,13
genital_wart,like,1
Bachman,prove,1
meet,information,1
Abbott,min,1
aware,help,1
people,death,1
incidence,rate,4
list,low,1
pap,global,1
cause,immunization,1
friend,abnormal,1
have,relate,3
Latinas,continue,1
power,2012,1
mom,like,3
link,people,2
bitch,Twitter,2
people,study,2
scary,it,3
ban,word,1
Wilson,character,1
Bachman,HPV,7
man,year,4
tonight,worry,1
cure,important,1
girl,mandatory,1
clinical,team,1
people,hand,1
because,vaccine,1
people,sell,1
gynecologist,listen,1
support,early,1
battle,help,1
Nigerian,breast,1
half,researcher,1
take,life,4
vinegar,check,1
safe,take,1
number,God,1
back,stick,1
carry,researcher,1
test,dose,1
high,discuss,1
tonight,story,1
it,box,1
believe,need,1
live,vaccine,1
is,bad,5
spread,shit,1
call,program,1
vax,young,4
can,regular,8
die,save,1
CNN,CBS,1
play,live,1
brother,remember,1
protection,data,1
fail,post,3
know,STD,8
jag,girl,1
gift,year,1
policy,Catholic,1
Black_Women,develop,4
abstinence,protect,3
think,life,2
scientific,cost,1
boy,big,1
study,absolutely,1
HPV,warn,1
sexual,vaccination,1
press,today,1
cause,negative,1
evidence,rate,1
pap_smear,save,6
state,transmission,1
misinformation,turn,1
Sophie,need,1
she,face,2
old,higher_risk,2
get,box,4
skin,genital,2
surgery,dick,1
turn,actual,1
teenager,world,1
DNA,college,1
experience,save,1
worldwide,sexual,1
girl,cervical,3
common,victim,1
about,throw,1
thousand,cervical,1
target,like,1
meningitis,chicken,2
country,screen,1
box,name,1
study,screen,8
involve,hand,1
STI,transmit,2
care,million,1
school,consent,2
uptake,annual,1
painful,Human_Papillomavirus,2
late,lung,1
price,drop,2
jab,haha,1
vaccine,oral,1
tomorrow,year,1
post,college,1
high,anal,1
medical,insurance,3
risk,people,6
weak,pap_smear,1
page,date,1
walk,school,1
data,Advaxis,1
week,decline,1
old,refuse,1
call,girl,1
hot,dog,1
lady,breast,2
lot,female,1
rate,Africa,1
brain,death,1
clean,STD,2
effect,get,1
symptom,life,1
past,disease,1
incidence,screen,1
because,cunt,1
HPV_test,pap_smear,9
time,cute,1
can,scary,2
excuse,genital,1
wart,woman,1
company,schedule,1
hate,bitch,5
negative,normal,1
shoot,safety,1
apparently,tv,1
old,Prevention,1
expect,drop,1
smart,diagnose,1
year,nigga,2
love,pap_smear,5
drop,name,1
doctor,remember,1
Google,cervical_cancer,4
support,vax,1
kind,hand,1
today,cure,1
infection,watch,1
trial,teenager,1
power,vaccine,1
mean,HIV,3
screen,add,3
part,disease,1
know,lead,3
research,look,1
man,aint,1
lead,high,1
walk,doctor,1
till,wait,1
HPV,inject,1
term,medical,1
gay,high,2
HPV_vaccine,cheap,7
apparently,flu,1
HIV,vaccination,2
random,sexual,1
correct,damage,1
offer,exam,1
recommendation,male,1
she,attention,2
symptom,human,1
money,I,2
pap_smear,shame,1
wife,chick,1
start,January,1
news,mum,1
increase,autoimmune,1
she,put,3
hell,suppose,1
help,receive,1
preventative,treatment,1
immunize,girl,1
feel,I,42
Human_Papillomavirus,screen,1
like,major,1
relate,throat,1
child,can,1
number,decide,2
teenager,help,2
gay,time,1
update,Michele,1
concern,CDC,1
FDA,vaccinate,1
number,half,1
hot,post,1
read,abstinence,1
poor,risk,10
responsible,neck,1
trouble,nation,2
kill,hit,1
active,man,1
call,learn,1
doctor,Merck,7
doctor,yesterday,1
do,happen,2
Perry,voice,1
doctor,fail,1
point,vaccine,2
medical,male,1
top,science,1
inform,cancer,1
mandatory,college,1
hit,back,1
know,hysterectomy,1
night,dangerous,1
tobacco,teenager,1
detection,cervical,1
blame,illness,1
yall,worry,1
read,girl,4
pill,thought,1
expert,back,1
I,global,2
free,eye,1
make,awkward,1
girl,delay,1
papillomavirus,rate,1
need,cell,1
have,sign,3
learn,way,4
big,damage,2
family,full,1
count,know,1
high,late,1
2012,sexual,1
vagina,warts,1
practice,can,1
Pussy,bitch,3
attack,Katie,1
bad,game,1
run,piece,1
british,government,1
low,head,1
ovarian_cancer,disease,1
like,eye,1
breast_exam,cervical_cancer,2
deadly,late,1
Africa,type,1
cool,Gardasil,1
plan,add,1
condom,HPV_vaccine,1
effective,practice,1
transmit,condom,2
watch,live,1
die,record,1
knowledge,smoke,1
service,cover,1
I,receive,2
work,detect,1
vaccinate,mistake,1
failure,oppose,1
recommendation,safety,3
special,HPV_vaccine,1
information,UK,1
come,know,1
sign,tweet,1
mental_retardation,make,1
schedule,woman,3
Reuters,cancer,1
HPV,hard,2
program,promote,1
give,wife,1
leg,cover,1
understand,information,1
medical,early,1
book,prevent,1
can,finger,1
easy,shame,1
get,african,1
crap,get,2
part,year,1
sex,deadly,1
stick,look,1
America,pap,1
work,thing,1
tell,rise,1
healthcare,like,2
back,check,1
high,coverage,2
researcher,complete,1
ObamaCare,breast,1
throat,man,6
speak,schedule,1
Pussy,Michael_Douglas,1
plan,long,1
think,problem,4
can,condom,10
bet,have,4
test,due,12
problem,anymore,7
learn,breast,1
HPV_test,have,5
head,drug,1
thingy,cervical,1
MT,agree,1
drink,story,1
tobacco,thought,1
man,woman,99
watch,inform,1
month,address,1
wart,reduce,1
treatment,round,1
today,rare,1
encourage,risk,1
young,recently,1
shit,forever,1
awkward,take,1
paper,vaccination,3
post,point,1
CDC,important,1
guideline,focus,1
high_risk,breast_cancer,1
illness,cause,2
Nytime,cover,1
research,transmission,1
fever,come,1
HPV_vaccine,recent,1
test,routine,1
woman,vax,1
man,badly,1
shoot,painful,5
condom,increase,1
hand,number,1
shoot,grandma,1
long,needle,1
sex,scare,1
feel,aint,1
great,reduce,1
intercourse,number,1
infect,check,1
female,throat_cancer,1
sex,expose,1
big,oral_cancer,1
teacher,person,1
your,big,1
wake,early,2
healthy,sound,1
simple,can,4
sex,event,1
simple,relate,1
boy,Reuters,2
global,I,2
lady,phone,1
box,it,1
government,male,1
want,HIV,4
mammogram,day,1
bitch,think,3
she,tampon,1
post,anal,1
remind,pap,1
HPV,pretty,7
routine,week,1
HPV_vaccine,throw,1
thought,jab,2
relate,come,1
focus,increase,1
hard,family,1
thing,safe_sex,2
finger,shoot,2
place,morning,1
thought,want,2
miss,fuck,1
concern,full,1
daughter,tomorrow,1
recommend,cervical,1
article,research,1
HPV_vaccine,bloody,2
grandma,prayer,1
Human_Papillomavirus,neck_cancer,7
smear,stick,1
autoimmune,like,1
mama,she,16
health_care,act,1
